"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2014/01/01 00:00:00","FITZPATRICK____","23598","36.35","-1.6","-0.82","1"
"2014/01/01 01:00:00","FITZPATRICK____","23598","38.73","-1.78","0","1"
"2014/01/01 02:00:00","FITZPATRICK____","23598","43.29","-2.08","-0.09","1"
"2014/01/01 03:00:00","FITZPATRICK____","23598","39.55","-1.86","0","1"
"2014/01/01 04:00:00","FITZPATRICK____","23598","40.28","-1.94","0","1"
"2014/01/01 05:00:00","FITZPATRICK____","23598","42.15","-1.94","0","1"
"2014/01/01 06:00:00","FITZPATRICK____","23598","36.39","-1.55","-0.98","1"
"2014/01/01 07:00:00","FITZPATRICK____","23598","42.73","-1.95","-0.39","1"
"2014/01/01 08:00:00","FITZPATRICK____","23598","46.77","-2.2","0","1"
"2014/01/01 09:00:00","FITZPATRICK____","23598","43.86","-2","-0.44","1"
"2014/01/01 10:00:00","FITZPATRICK____","23598","45.31","-2.01","-0.45","1"
"2014/01/01 11:00:00","FITZPATRICK____","23598","39.76","-1.62","-1.03","1"
"2014/01/01 12:00:00","FITZPATRICK____","23598","33.48","-1.23","-1.33","1"
"2014/01/01 13:00:00","FITZPATRICK____","23598","33.94","-1.3","-1.13","1"
"2014/01/01 14:00:00","FITZPATRICK____","23598","34.02","-1.31","-0.97","1"
"2014/01/01 15:00:00","FITZPATRICK____","23598","38.2","-1.64","-0.82","1"
"2014/01/01 16:00:00","FITZPATRICK____","23598","47.69","-2.13","-1.47","1"
"2014/01/01 17:00:00","FITZPATRICK____","23598","84.85","-3.81","-1.93","1"
"2014/01/01 18:00:00","FITZPATRICK____","23598","76.09","-3.41","-1.88","1"
"2014/01/01 19:00:00","FITZPATRICK____","23598","73.79","-3.37","-0.53","1"
"2014/01/01 20:00:00","FITZPATRICK____","23598","56.29","-2.53","-1.29","1"
"2014/01/01 21:00:00","FITZPATRICK____","23598","64.48","-3.1","-0.09","1"
"2014/01/01 22:00:00","FITZPATRICK____","23598","50.2","-2.36","0","1"
"2014/01/01 23:00:00","FITZPATRICK____","23598","33.23","-1.29","-1.33","1"
"2014/01/02 00:00:00","FITZPATRICK____","23598","46.52","-2.19","0","1"
"2014/01/02 01:00:00","FITZPATRICK____","23598","45.05","-2.22","0","1"
"2014/01/02 02:00:00","FITZPATRICK____","23598","50.76","-2.61","0","1"
"2014/01/02 03:00:00","FITZPATRICK____","23598","50.09","-2.58","0","1"
"2014/01/02 04:00:00","FITZPATRICK____","23598","55.4","-2.91","0","1"
"2014/01/02 05:00:00","FITZPATRICK____","23598","55.69","-2.87","0","1"
"2014/01/02 06:00:00","FITZPATRICK____","23598","116.41","-6.22","-0.67","1"
"2014/01/02 07:00:00","FITZPATRICK____","23598","145.55","-7.61","-0.83","1"
"2014/01/02 08:00:00","FITZPATRICK____","23598","122.79","-6.15","-0.8","1"
"2014/01/02 09:00:00","FITZPATRICK____","23598","146.84","-7.34","-1.11","1"
"2014/01/02 10:00:00","FITZPATRICK____","23598","148.53","-7.27","-1.13","1"
"2014/01/02 11:00:00","FITZPATRICK____","23598","161.04","-8.05","-1.28","1"
"2014/01/02 12:00:00","FITZPATRICK____","23598","163.54","-8.53","-1.28","1"
"2014/01/02 13:00:00","FITZPATRICK____","23598","152.17","-7.78","-1.19","1"
"2014/01/02 14:00:00","FITZPATRICK____","23598","149.64","-7.65","-1.16","1"
"2014/01/02 15:00:00","FITZPATRICK____","23598","137.78","-6.89","-1.04","1"
"2014/01/02 16:00:00","FITZPATRICK____","23598","168.72","-8.62","-1.32","1"
"2014/01/02 17:00:00","FITZPATRICK____","23598","237.66","-11.63","-1.81","1"
"2014/01/02 18:00:00","FITZPATRICK____","23598","204.17","-9.99","-1.53","1"
"2014/01/02 19:00:00","FITZPATRICK____","23598","186.07","-9.1","-1.46","1"
"2014/01/02 20:00:00","FITZPATRICK____","23598","173.38","-8.48","-1.35","1"
"2014/01/02 21:00:00","FITZPATRICK____","23598","160.15","-8.01","-1.26","1"
"2014/01/02 22:00:00","FITZPATRICK____","23598","108.36","-5.55","-0.58","1"
"2014/01/02 23:00:00","FITZPATRICK____","23598","64.65","-3.25","-0.07","1"
"2014/01/03 00:00:00","FITZPATRICK____","23598","70.59","-3.38","-2.01","1"
"2014/01/03 01:00:00","FITZPATRICK____","23598","93.84","-4.73","0","1"
"2014/01/03 02:00:00","FITZPATRICK____","23598","99.15","-5.22","0","1"
"2014/01/03 03:00:00","FITZPATRICK____","23598","93.04","-4.79","0","1"
"2014/01/03 04:00:00","FITZPATRICK____","23598","87.76","-4.52","0","1"
"2014/01/03 05:00:00","FITZPATRICK____","23598","119.36","-6.02","0","1"
"2014/01/03 06:00:00","FITZPATRICK____","23598","152.53","-7.97","-0.95","1"
"2014/01/03 07:00:00","FITZPATRICK____","23598","180.99","-9.07","-1.04","1"
"2014/01/03 08:00:00","FITZPATRICK____","23598","155.36","-7.61","-0.96","1"
"2014/01/03 09:00:00","FITZPATRICK____","23598","165.22","-8.09","-1.03","1"
"2014/01/03 10:00:00","FITZPATRICK____","23598","170.47","-8.16","-1.16","1"
"2014/01/03 11:00:00","FITZPATRICK____","23598","166.12","-8.13","-1.16","1"
"2014/01/03 12:00:00","FITZPATRICK____","23598","163.66","-8.01","-1.18","1"
"2014/01/03 13:00:00","FITZPATRICK____","23598","148","-7.34","-2.27","1"
"2014/01/03 14:00:00","FITZPATRICK____","23598","140.77","-6.97","-2.57","1"
"2014/01/03 15:00:00","FITZPATRICK____","23598","139.52","-6.9","-2.55","1"
"2014/01/03 16:00:00","FITZPATRICK____","23598","199.98","-10","-1.48","1"
"2014/01/03 17:00:00","FITZPATRICK____","23598","267.93","-12.82","-1.94","1"
"2014/01/03 18:00:00","FITZPATRICK____","23598","239.13","-11.44","-1.71","1"
"2014/01/03 19:00:00","FITZPATRICK____","23598","200.44","-9.81","-1.36","1"
"2014/01/03 20:00:00","FITZPATRICK____","23598","172.42","-8.63","-1.17","1"
"2014/01/03 21:00:00","FITZPATRICK____","23598","168.98","-8.46","-1.17","1"
"2014/01/03 22:00:00","FITZPATRICK____","23598","166.26","-8.5","-1.16","1"
"2014/01/03 23:00:00","FITZPATRICK____","23598","66.19","-3","-6.75","1"
"2014/01/04 00:00:00","FITZPATRICK____","23598","148.6","-7.49","0","1"
"2014/01/04 01:00:00","FITZPATRICK____","23598","139.36","-7.48","0","1"
"2014/01/04 02:00:00","FITZPATRICK____","23598","137.32","-7.37","0","1"
"2014/01/04 03:00:00","FITZPATRICK____","23598","133.76","-7.18","0","1"
"2014/01/04 04:00:00","FITZPATRICK____","23598","136.68","-7.34","0","1"
"2014/01/04 05:00:00","FITZPATRICK____","23598","140.82","-7.41","0","1"
"2014/01/04 06:00:00","FITZPATRICK____","23598","169.59","-9.06","-0.86","1"
"2014/01/04 07:00:00","FITZPATRICK____","23598","156.37","-8.36","-0.7","1"
"2014/01/04 08:00:00","FITZPATRICK____","23598","169.06","-8.84","-0.93","1"
"2014/01/04 09:00:00","FITZPATRICK____","23598","189.13","-9.06","-1.21","1"
"2014/01/04 10:00:00","FITZPATRICK____","23598","187.16","-8.76","-1.19","1"
"2014/01/04 11:00:00","FITZPATRICK____","23598","173.1","-8.29","-1.14","1"
"2014/01/04 12:00:00","FITZPATRICK____","23598","156.74","-7.33","-1.05","1"
"2014/01/04 13:00:00","FITZPATRICK____","23598","149.81","-7.17","-1.04","1"
"2014/01/04 14:00:00","FITZPATRICK____","23598","103.36","-4.74","-2.69","1"
"2014/01/04 15:00:00","FITZPATRICK____","23598","136.51","-6.54","-0.9","1"
"2014/01/04 16:00:00","FITZPATRICK____","23598","177.6","-8.5","-1.28","1"
"2014/01/04 17:00:00","FITZPATRICK____","23598","227.73","-10.41","-1.41","1"
"2014/01/04 18:00:00","FITZPATRICK____","23598","189.99","-8.49","-0.85","1"
"2014/01/04 19:00:00","FITZPATRICK____","23598","170.97","-8.01","-0.83","1"
"2014/01/04 20:00:00","FITZPATRICK____","23598","156.92","-7","-1.03","1"
"2014/01/04 21:00:00","FITZPATRICK____","23598","66.48","-2.66","-5.8","1"
"2014/01/04 22:00:00","FITZPATRICK____","23598","57.17","-2.22","-5.28","1"
"2014/01/04 23:00:00","FITZPATRICK____","23598","38.7","-1.29","-6.05","1"
"2014/01/05 00:00:00","FITZPATRICK____","23598","30","-0.79","-5.39","1"
"2014/01/05 01:00:00","FITZPATRICK____","23598","28.65","-0.76","-5.04","1"
"2014/01/05 02:00:00","FITZPATRICK____","23598","27.88","-0.76","-4.96","1"
"2014/01/05 03:00:00","FITZPATRICK____","23598","27.45","-0.76","-4.53","1"
"2014/01/05 04:00:00","FITZPATRICK____","23598","29.71","-0.84","-4.23","1"
"2014/01/05 05:00:00","FITZPATRICK____","23598","31.63","-0.89","-3.97","1"
"2014/01/05 06:00:00","FITZPATRICK____","23598","29.32","-0.84","-4.71","1"
"2014/01/05 07:00:00","FITZPATRICK____","23598","29.66","-0.81","-3.48","1"
"2014/01/05 08:00:00","FITZPATRICK____","23598","30.84","-0.93","-3.48","1"
"2014/01/05 09:00:00","FITZPATRICK____","23598","33.66","-0.99","-5.53","1"
"2014/01/05 10:00:00","FITZPATRICK____","23598","35.48","-1.06","-5.36","1"
"2014/01/05 11:00:00","FITZPATRICK____","23598","35.86","-1.08","-5.12","1"
"2014/01/05 12:00:00","FITZPATRICK____","23598","31.58","-0.94","-4.8","1"
"2014/01/05 13:00:00","FITZPATRICK____","23598","30.96","-0.97","-4.36","1"
"2014/01/05 14:00:00","FITZPATRICK____","23598","31.62","-1","-4","1"
"2014/01/05 15:00:00","FITZPATRICK____","23598","32.23","-1.01","-3.57","1"
"2014/01/05 16:00:00","FITZPATRICK____","23598","38.51","-1.25","-4.21","1"
"2014/01/05 17:00:00","FITZPATRICK____","23598","54.63","-1.68","-7.03","1"
"2014/01/05 18:00:00","FITZPATRICK____","23598","43.47","-1.27","-6.25","1"
"2014/01/05 19:00:00","FITZPATRICK____","23598","38.71","-1.13","-5.65","1"
"2014/01/05 20:00:00","FITZPATRICK____","23598","33.76","-0.93","-5.54","1"
"2014/01/05 21:00:00","FITZPATRICK____","23598","34.78","-1.05","-4.05","1"
"2014/01/05 22:00:00","FITZPATRICK____","23598","34.3","-1.08","-3.63","1"
"2014/01/05 23:00:00","FITZPATRICK____","23598","28.45","-0.77","-3.49","1"
"2014/01/06 00:00:00","FITZPATRICK____","23598","30.15","-0.88","-2.71","1"
"2014/01/06 01:00:00","FITZPATRICK____","23598","29.19","-0.87","-2.82","1"
"2014/01/06 02:00:00","FITZPATRICK____","23598","27.79","-0.8","-2.79","1"
"2014/01/06 03:00:00","FITZPATRICK____","23598","28.2","-0.85","-2.51","1"
"2014/01/06 04:00:00","FITZPATRICK____","23598","29.72","-0.9","-2.49","1"
"2014/01/06 05:00:00","FITZPATRICK____","23598","29.95","-0.83","-2.94","1"
"2014/01/06 06:00:00","FITZPATRICK____","23598","34.52","-0.96","-4.58","1"
"2014/01/06 07:00:00","FITZPATRICK____","23598","42.47","-1.23","-6.26","1"
"2014/01/06 08:00:00","FITZPATRICK____","23598","39.43","-1.18","-5.99","1"
"2014/01/06 09:00:00","FITZPATRICK____","23598","40.31","-1.22","-5.62","1"
"2014/01/06 10:00:00","FITZPATRICK____","23598","41.62","-1.26","-5.83","1"
"2014/01/06 11:00:00","FITZPATRICK____","23598","38.49","-1.26","-5.79","1"
"2014/01/06 12:00:00","FITZPATRICK____","23598","35.62","-1.16","-5.29","1"
"2014/01/06 13:00:00","FITZPATRICK____","23598","33.47","-1.08","-5.27","1"
"2014/01/06 14:00:00","FITZPATRICK____","23598","33.79","-1.11","-4.85","1"
"2014/01/06 15:00:00","FITZPATRICK____","23598","32.22","-1.07","-5.22","1"
"2014/01/06 16:00:00","FITZPATRICK____","23598","37.6","-1.26","-5.75","1"
"2014/01/06 17:00:00","FITZPATRICK____","23598","61.67","-2.19","-7.79","1"
"2014/01/06 18:00:00","FITZPATRICK____","23598","60.4","-2.11","-6.92","1"
"2014/01/06 19:00:00","FITZPATRICK____","23598","53.59","-1.87","-6.13","1"
"2014/01/06 20:00:00","FITZPATRICK____","23598","47.67","-1.68","-5.26","1"
"2014/01/06 21:00:00","FITZPATRICK____","23598","44.6","-1.6","-4.11","1"
"2014/01/06 22:00:00","FITZPATRICK____","23598","44.09","-1.6","-3.66","1"
"2014/01/06 23:00:00","FITZPATRICK____","23598","33.81","-1.06","-4.63","1"
"2014/01/07 00:00:00","FITZPATRICK____","23598","48.61","-1.44","-6.5","1"
"2014/01/07 01:00:00","FITZPATRICK____","23598","46.29","-1.41","-6.31","1"
"2014/01/07 02:00:00","FITZPATRICK____","23598","43.01","-1.25","-6.42","1"
"2014/01/07 03:00:00","FITZPATRICK____","23598","47.62","-1.47","-6","1"
"2014/01/07 04:00:00","FITZPATRICK____","23598","53.34","-1.57","-5.92","1"
"2014/01/07 05:00:00","FITZPATRICK____","23598","78.11","-2.58","-4.92","1"
"2014/01/07 06:00:00","FITZPATRICK____","23598","129.82","-5.12","-3.64","1"
"2014/01/07 07:00:00","FITZPATRICK____","23598","143.53","-5.95","-4.58","1"
"2014/01/07 08:00:00","FITZPATRICK____","23598","136.6","-5.39","-3.87","1"
"2014/01/07 09:00:00","FITZPATRICK____","23598","115.92","-3.88","-5.83","1"
"2014/01/07 10:00:00","FITZPATRICK____","23598","114.33","-3.92","-6.38","1"
"2014/01/07 11:00:00","FITZPATRICK____","23598","106.74","-3.75","-6.25","1"
"2014/01/07 12:00:00","FITZPATRICK____","23598","96.51","-3.4","-5.23","1"
"2014/01/07 13:00:00","FITZPATRICK____","23598","93.94","-3.39","-5.65","1"
"2014/01/07 14:00:00","FITZPATRICK____","23598","93.29","-3.38","-5.17","1"
"2014/01/07 15:00:00","FITZPATRICK____","23598","111.48","-4.36","-4.1","1"
"2014/01/07 16:00:00","FITZPATRICK____","23598","170.28","-7.78","-1.16","1"
"2014/01/07 17:00:00","FITZPATRICK____","23598","263.16","-11.79","-0.49","1"
"2014/01/07 18:00:00","FITZPATRICK____","23598","259.49","-11.63","-0.5","1"
"2014/01/07 19:00:00","FITZPATRICK____","23598","223.15","-9.75","-0.56","1"
"2014/01/07 20:00:00","FITZPATRICK____","23598","199.89","-8.72","-0.75","1"
"2014/01/07 21:00:00","FITZPATRICK____","23598","128.1","-5.32","-3.9","1"
"2014/01/07 22:00:00","FITZPATRICK____","23598","80.63","-2.95","-6.02","1"
"2014/01/07 23:00:00","FITZPATRICK____","23598","71.85","-2.89","-5.89","1"
"2014/01/08 00:00:00","FITZPATRICK____","23598","47.89","-1.34","-9.9","1"
"2014/01/08 01:00:00","FITZPATRICK____","23598","48.69","-1.41","-8.62","1"
"2014/01/08 02:00:00","FITZPATRICK____","23598","48.96","-1.42","-8.5","1"
"2014/01/08 03:00:00","FITZPATRICK____","23598","45.95","-1.27","-8.7","1"
"2014/01/08 04:00:00","FITZPATRICK____","23598","64.5","-2.19","-7.46","1"
"2014/01/08 05:00:00","FITZPATRICK____","23598","88.32","-3.02","-7.27","1"
"2014/01/08 06:00:00","FITZPATRICK____","23598","133.34","-4.99","-7.01","1"
"2014/01/08 07:00:00","FITZPATRICK____","23598","192.8","-8.13","-2.95","1"
"2014/01/08 08:00:00","FITZPATRICK____","23598","196.51","-8.13","-1.55","1"
"2014/01/08 09:00:00","FITZPATRICK____","23598","139.9","-5.01","-5.62","1"
"2014/01/08 10:00:00","FITZPATRICK____","23598","105.76","-3.46","-7.58","1"
"2014/01/08 11:00:00","FITZPATRICK____","23598","92.81","-3.09","-7.62","1"
"2014/01/08 12:00:00","FITZPATRICK____","23598","88.18","-2.84","-7.45","1"
"2014/01/08 13:00:00","FITZPATRICK____","23598","79.88","-2.55","-7.54","1"
"2014/01/08 14:00:00","FITZPATRICK____","23598","75.99","-2.56","-7.33","1"
"2014/01/08 15:00:00","FITZPATRICK____","23598","90.39","-3.03","-6.98","1"
"2014/01/08 16:00:00","FITZPATRICK____","23598","96.3","-3.53","-6.81","1"
"2014/01/08 17:00:00","FITZPATRICK____","23598","185.4","-7.54","-4.62","1"
"2014/01/08 18:00:00","FITZPATRICK____","23598","182.74","-7.26","-3.82","1"
"2014/01/08 19:00:00","FITZPATRICK____","23598","129.63","-4.9","-5.68","1"
"2014/01/08 20:00:00","FITZPATRICK____","23598","185.09","-7.47","-1.21","1"
"2014/01/08 21:00:00","FITZPATRICK____","23598","139.91","-5.23","-3.68","1"
"2014/01/08 22:00:00","FITZPATRICK____","23598","73.56","-2.54","-7.38","1"
"2014/01/08 23:00:00","FITZPATRICK____","23598","44.26","-1.3","-9.35","1"
"2014/01/09 00:00:00","FITZPATRICK____","23598","38.39","-1.04","-8.81","1"
"2014/01/09 01:00:00","FITZPATRICK____","23598","36.96","-1.04","-7.42","1"
"2014/01/09 02:00:00","FITZPATRICK____","23598","36.96","-1.04","-7.42","1"
"2014/01/09 03:00:00","FITZPATRICK____","23598","37.09","-1.1","-7.67","1"
"2014/01/09 04:00:00","FITZPATRICK____","23598","34.95","-0.95","-7.89","1"
"2014/01/09 05:00:00","FITZPATRICK____","23598","60.59","-2.06","-7.07","1"
"2014/01/09 06:00:00","FITZPATRICK____","23598","72.29","-2.65","-7.08","1"
"2014/01/09 07:00:00","FITZPATRICK____","23598","206.64","-8.83","-0.3","1"
"2014/01/09 08:00:00","FITZPATRICK____","23598","212.29","-9.3","0","1"
"2014/01/09 09:00:00","FITZPATRICK____","23598","150.96","-6.45","-3.66","1"
"2014/01/09 10:00:00","FITZPATRICK____","23598","92.17","-3.61","-5.48","1"
"2014/01/09 11:00:00","FITZPATRICK____","23598","68.38","-2.5","-6.75","1"
"2014/01/09 12:00:00","FITZPATRICK____","23598","67.17","-2.39","-6.72","1"
"2014/01/09 13:00:00","FITZPATRICK____","23598","62.04","-2.24","-6.86","1"
"2014/01/09 14:00:00","FITZPATRICK____","23598","61.91","-2.24","-6.69","1"
"2014/01/09 15:00:00","FITZPATRICK____","23598","75.34","-2.83","-5.76","1"
"2014/01/09 16:00:00","FITZPATRICK____","23598","98.56","-4.12","-4.6","1"
"2014/01/09 17:00:00","FITZPATRICK____","23598","194.13","-8.83","-2.22","1"
"2014/01/09 18:00:00","FITZPATRICK____","23598","198.88","-9.14","-0.28","1"
"2014/01/09 19:00:00","FITZPATRICK____","23598","137.22","-6.35","-2.3","1"
"2014/01/09 20:00:00","FITZPATRICK____","23598","155.31","-6.78","-0.47","1"
"2014/01/09 21:00:00","FITZPATRICK____","23598","76.54","-2.87","-5.82","1"
"2014/01/09 22:00:00","FITZPATRICK____","23598","44.27","-1.46","-7.33","1"
"2014/01/09 23:00:00","FITZPATRICK____","23598","30.19","-0.87","-7.5","1"
"2014/01/10 00:00:00","FITZPATRICK____","23598","35.55","-1.13","-1.56","1"
"2014/01/10 01:00:00","FITZPATRICK____","23598","37.23","-1.25","-1.59","1"
"2014/01/10 02:00:00","FITZPATRICK____","23598","38.75","-1.4","-1.15","1"
