hours,price
1.0,33.95
2.0,29.46
3.0,30.25
4.0,34.26
5.0,47.45
6.0,53.12
7.0,162.05
8.0,183.5
9.0,108.47
10.0,87.06
11.0,55.29
12.0,40.02
13.0,29.6
14.0,27.62
15.0,26.17
16.0,26.3
17.0,32.21
18.0,70.96
19.0,97.02
20.0,66.36
21.0,59.21
22.0,47.14
23.0,44.15
24.0,34.02
25.0,28.07
26.0,29.0
27.0,30.18
28.0,30.83
29.0,44.53
30.0,51.95
31.0,98.26
32.0,90.66
33.0,62.4
34.0,60.9
35.0,58.62
36.0,51.38
37.0,46.84
38.0,44.88
39.0,43.82
40.0,43.8
41.0,46.97
42.0,53.27
43.0,65.56
44.0,58.94
45.0,57.19
46.0,54.45
47.0,51.65
48.0,50.07
49.0,39.33
50.0,39.18
51.0,40.44
52.0,42.15
53.0,42.94
54.0,55.87
55.0,83.46
56.0,69.51
57.0,51.3
58.0,53.22
59.0,48.82
60.0,43.1
61.0,41.77
62.0,38.16
63.0,36.05
64.0,37.07
65.0,41.4
66.0,52.31
67.0,56.11
68.0,51.56
69.0,50.62
70.0,44.95
71.0,47.62
72.0,47.84
73.0,39.52
74.0,33.01
75.0,33.53
76.0,33.24
77.0,38.17
78.0,43.47
79.0,50.62
80.0,51.58
81.0,38.09
82.0,30.74
83.0,34.75
84.0,31.36
85.0,29.44
86.0,26.9
87.0,26.46
88.0,26.32
89.0,26.78
90.0,40.06
91.0,37.32
92.0,31.01
93.0,27.57
94.0,27.32
95.0,28.65
96.0,28.78
97.0,21.53
98.0,20.69
99.0,20.56
100.0,21.27
101.0,23.92
102.0,23.8
103.0,27.25
104.0,29.4
105.0,29.28
106.0,29.65
107.0,24.14
108.0,22.99
109.0,22.18
110.0,20.55
111.0,19.97
112.0,19.99
113.0,19.57
114.0,22.82
115.0,23.86
116.0,21.38
117.0,19.29
118.0,18.7
119.0,16.17
120.0,14.75
121.0,13.56
122.0,8.15
123.0,6.16
124.0,9.01
125.0,9.64
126.0,14.39
127.0,17.14
128.0,17.29
129.0,17.4
130.0,18.12
131.0,18.37
132.0,17.55
133.0,17.6
134.0,17.95
135.0,17.78
136.0,18.87
137.0,19.02
138.0,22.51
139.0,29.45
140.0,22.24
141.0,21.42
142.0,20.14
143.0,17.63
144.0,17.35
145.0,16.28
146.0,15.3
147.0,15.1
148.0,15.7
149.0,17.52
150.0,19.28
151.0,24.23
152.0,25.84
153.0,23.96
154.0,30.33
155.0,26.63
156.0,21.16
157.0,20.0
158.0,19.33
159.0,19.45
160.0,19.05
161.0,21.5
162.0,32.2
163.0,34.89
164.0,22.93
165.0,22.53
166.0,22.27
167.0,18.85
168.0,18.3
169.0,16.35
170.0,16.01
171.0,15.24
172.0,15.31
173.0,16.57
174.0,19.93
175.0,26.68
176.0,27.34
177.0,21.11
178.0,22.15
179.0,21.3
180.0,20.75
181.0,18.67
182.0,18.92
183.0,17.57
184.0,18.07
185.0,19.55
186.0,25.01
187.0,23.33
188.0,21.1
189.0,19.98
190.0,18.11
191.0,17.42
192.0,12.99
193.0,11.86
194.0,12.44
195.0,13.02
196.0,12.24
197.0,13.89
198.0,18.27
199.0,26.55
200.0,31.97
201.0,22.64
202.0,23.06
203.0,21.7
204.0,21.16
205.0,20.44
206.0,19.53
207.0,18.1
208.0,17.91
209.0,18.11
210.0,34.46
211.0,24.39
212.0,21.02
213.0,18.35
214.0,16.97
215.0,14.58
216.0,11.55
217.0,10.62
218.0,10.42
219.0,10.58
220.0,11.78
221.0,12.57
222.0,15.68
223.0,22.21
224.0,24.09
225.0,19.28
226.0,21.12
227.0,20.34
228.0,18.78
229.0,19.77
230.0,19.97
231.0,19.76
232.0,20.37
233.0,21.75
234.0,32.25
235.0,42.23
236.0,34.25
237.0,27.9
238.0,24.9
239.0,24.16
240.0,23.72
241.0,20.26
242.0,20.69
243.0,21.52
244.0,22.22
245.0,26.18
246.0,29.62
247.0,57.77
248.0,50.46
249.0,37.23
250.0,32.52
251.0,28.06
252.0,24.0
253.0,22.0
254.0,21.42
255.0,20.23
256.0,20.11
257.0,21.38
258.0,29.88
259.0,33.49
260.0,30.17
261.0,26.09
262.0,26.16
263.0,24.46
264.0,23.7
265.0,25.36
266.0,25.06
267.0,25.03
268.0,24.1
269.0,26.76
270.0,31.87
271.0,42.31
272.0,49.35
273.0,55.75
274.0,48.37
275.0,36.82
276.0,30.89
277.0,27.84
278.0,24.19
279.0,23.61
280.0,22.7
281.0,24.47
282.0,31.94
283.0,42.14
284.0,37.38
285.0,29.11
286.0,29.1
287.0,28.49
288.0,27.17
289.0,21.69
290.0,21.15
291.0,20.61
292.0,21.78
293.0,24.15
294.0,26.14
295.0,36.84
296.0,40.35
297.0,42.52
298.0,33.52
299.0,29.11
300.0,27.3
301.0,23.53
302.0,22.37
303.0,21.76
304.0,21.52
305.0,23.48
306.0,30.66
307.0,35.79
308.0,30.63
309.0,28.23
310.0,25.43
311.0,23.46
312.0,21.58
313.0,19.41
314.0,18.76
315.0,18.89
316.0,19.18
317.0,22.1
318.0,25.05
319.0,38.69
320.0,38.35
321.0,32.49
322.0,30.76
323.0,28.41
324.0,26.86
325.0,24.73
326.0,23.45
327.0,22.5
328.0,21.9
329.0,23.04
330.0,24.66
331.0,25.92
332.0,26.58
333.0,25.87
334.0,23.86
335.0,22.31
336.0,20.36
337.0,19.79
338.0,20.74
339.0,21.55
340.0,22.66
341.0,26.58
342.0,33.72
343.0,56.16
344.0,65.49
345.0,54.22
346.0,53.85
347.0,48.19
348.0,44.11
349.0,44.03
350.0,42.94
351.0,39.93
352.0,45.53
353.0,57.06
354.0,130.94
355.0,189.91
356.0,120.35
357.0,79.41
358.0,70.91
359.0,53.31
360.0,45.54
361.0,62.96
362.0,61.98
363.0,62.89
364.0,71.85
365.0,107.25
366.0,288.34
367.0,1539.49
368.0,1633.66
369.0,514.31
370.0,102.92
371.0,97.8
372.0,72.93
373.0,62.83
374.0,55.39
375.0,49.61
376.0,48.53
377.0,49.86
378.0,59.96
379.0,84.07
380.0,65.46
381.0,54.78
382.0,52.02
383.0,50.58
384.0,47.81
385.0,39.85
386.0,42.44
387.0,44.55
388.0,46.1
389.0,52.59
390.0,100.86
391.0,250.42
392.0,253.77
393.0,142.32
394.0,86.98
395.0,76.25
396.0,50.93
397.0,44.66
398.0,40.3
399.0,36.81
400.0,36.85
401.0,38.87
402.0,47.55
403.0,62.46
404.0,46.18
405.0,38.62
406.0,35.29
407.0,31.81
408.0,25.42
409.0,23.58
410.0,22.68
411.0,22.59
412.0,23.84
413.0,24.15
414.0,29.65
415.0,61.45
416.0,54.03
417.0,38.06
418.0,36.81
419.0,28.43
420.0,26.03
421.0,25.01
422.0,23.03
423.0,20.62
424.0,21.42
425.0,23.19
426.0,32.62
427.0,34.93
428.0,28.27
429.0,25.32
430.0,24.64
431.0,22.66
432.0,19.54
433.0,16.79
434.0,16.55
435.0,15.81
436.0,15.13
437.0,16.47
438.0,17.15
439.0,24.99
440.0,26.98
441.0,30.5
442.0,33.58
443.0,32.29
444.0,33.62
445.0,26.64
446.0,23.71
447.0,23.54
448.0,22.82
449.0,22.68
450.0,29.39
451.0,27.91
452.0,24.57
453.0,23.32
454.0,20.81
455.0,16.29
456.0,14.91
457.0,11.44
458.0,8.55
459.0,6.07
460.0,6.65
461.0,8.45
462.0,13.17
463.0,17.97
464.0,18.89
465.0,20.34
466.0,22.71
467.0,23.6
468.0,26.03
469.0,22.72
470.0,22.0
471.0,21.53
472.0,21.79
473.0,21.71
474.0,28.3
475.0,37.89
476.0,28.53
477.0,22.42
478.0,22.79
479.0,19.68
480.0,17.32
481.0,15.81
482.0,15.4
483.0,15.75
484.0,17.06
485.0,18.2
486.0,18.39
487.0,29.39
488.0,32.7
489.0,31.21
490.0,28.41
491.0,24.92
492.0,22.86
493.0,22.47
494.0,22.96
495.0,23.66
496.0,23.34
497.0,24.16
498.0,34.29
499.0,47.82
500.0,32.12
501.0,30.33
502.0,25.86
503.0,26.12
504.0,24.84
505.0,21.34
506.0,20.56
507.0,20.59
508.0,21.31
509.0,23.99
510.0,27.11
511.0,47.47
512.0,44.33
513.0,33.5
514.0,28.96
515.0,26.85
516.0,24.62
517.0,23.96
518.0,22.89
519.0,22.74
520.0,22.73
521.0,23.44
522.0,32.14
523.0,39.42
524.0,27.92
525.0,27.85
526.0,27.97
527.0,24.18
528.0,22.49
529.0,22.32
530.0,20.24
531.0,20.34
532.0,20.79
533.0,23.02
534.0,28.89
535.0,64.57
536.0,50.92
537.0,25.25
538.0,26.6
539.0,25.38
540.0,25.48
541.0,24.43
542.0,22.91
543.0,20.84
544.0,20.48
545.0,22.02
546.0,31.02
547.0,36.74
548.0,30.94
549.0,27.61
550.0,24.59
551.0,20.15
552.0,18.15
553.0,17.14
554.0,17.59
555.0,17.98
556.0,18.85
557.0,21.54
558.0,20.19
559.0,42.13
560.0,38.51
561.0,26.86
562.0,28.1
563.0,26.35
564.0,26.97
565.0,25.21
566.0,24.99
567.0,24.37
568.0,24.45
569.0,24.51
570.0,29.05
571.0,37.76
572.0,27.49
573.0,24.79
574.0,25.01
575.0,21.55
576.0,17.98
577.0,18.45
578.0,18.68
579.0,18.37
580.0,18.21
581.0,19.81
582.0,22.37
583.0,24.9
584.0,25.95
585.0,25.03
586.0,26.11
587.0,27.37
588.0,25.02
589.0,25.01
590.0,24.24
591.0,24.34
592.0,23.88
593.0,25.4
594.0,31.32
595.0,39.71
596.0,29.56
597.0,32.86
598.0,25.26
599.0,26.99
600.0,23.58
601.0,34.49
602.0,27.64
603.0,23.87
604.0,22.92
605.0,22.23
606.0,21.17
607.0,26.64
608.0,31.45
609.0,30.99
610.0,36.57
611.0,34.14
612.0,31.9
613.0,27.82
614.0,26.51
615.0,25.96
616.0,26.23
617.0,25.36
618.0,31.9
619.0,46.42
620.0,28.6
621.0,27.63
622.0,27.93
623.0,30.69
624.0,27.22
625.0,26.68
626.0,22.73
627.0,22.78
628.0,23.0
629.0,23.69
630.0,25.79
631.0,29.11
632.0,30.2
633.0,30.93
634.0,34.78
635.0,33.06
636.0,29.47
637.0,27.05
638.0,25.37
639.0,24.99
640.0,24.98
641.0,24.85
642.0,33.56
643.0,55.35
644.0,41.74
645.0,35.66
646.0,31.26
647.0,28.08
648.0,25.82
649.0,23.62
650.0,22.99
651.0,22.55
652.0,22.65
653.0,28.05
654.0,28.61
655.0,57.84
656.0,48.51
657.0,37.22
658.0,34.98
659.0,30.29
660.0,26.71
661.0,25.44
662.0,24.45
663.0,24.1
664.0,23.9
665.0,25.59
666.0,32.43
667.0,55.21
668.0,34.67
669.0,30.59
670.0,28.91
671.0,25.4
672.0,24.55
673.0,20.18
674.0,20.19
675.0,19.68
676.0,20.16
677.0,22.49
678.0,24.67
679.0,45.23
680.0,43.41
681.0,30.08
682.0,28.12
683.0,27.18
684.0,25.46
685.0,23.32
686.0,22.21
687.0,21.96
688.0,21.47
689.0,21.1
690.0,25.01
691.0,38.02
692.0,27.25
693.0,25.77
694.0,25.28
695.0,21.8
696.0,19.7
697.0,19.68
698.0,18.94
699.0,19.55
700.0,19.77
701.0,21.12
702.0,26.88
703.0,42.23
704.0,41.08
705.0,32.63
706.0,27.42
707.0,26.67
708.0,25.32
709.0,24.19
710.0,23.85
711.0,23.24
712.0,23.2
713.0,23.22
714.0,27.06
715.0,30.58
716.0,26.07
717.0,25.75
718.0,24.03
719.0,23.15
720.0,20.42
721.0,14.86
722.0,14.3
723.0,14.05
724.0,17.07
725.0,18.13
726.0,21.25
727.0,33.51
728.0,24.9
729.0,22.14
730.0,23.13
731.0,22.98
732.0,22.84
733.0,22.93
734.0,23.16
735.0,23.95
736.0,23.95
737.0,23.2
738.0,30.35
739.0,40.68
740.0,27.03
741.0,25.03
742.0,23.11
743.0,21.81
744.0,18.31
745.0,20.34
746.0,19.65
747.0,19.64
748.0,20.1
749.0,21.92
750.0,22.68
751.0,46.12
752.0,33.02
753.0,29.67
754.0,28.75
755.0,24.45
756.0,23.95
757.0,22.85
758.0,21.75
759.0,20.76
760.0,19.9
761.0,20.41
762.0,24.24
763.0,35.45
764.0,24.31
765.0,23.76
766.0,23.66
767.0,22.03
768.0,19.7
769.0,17.47
770.0,16.4
771.0,16.17
772.0,16.29
773.0,15.92
774.0,17.21
775.0,20.46
776.0,21.17
777.0,22.12
778.0,24.26
779.0,24.75
780.0,21.54
781.0,20.51
782.0,20.18
783.0,19.76
784.0,19.47
785.0,19.94
786.0,21.45
787.0,31.78
788.0,21.5
789.0,21.7
790.0,21.32
791.0,20.48
792.0,19.59
793.0,19.51
794.0,19.11
795.0,18.49
796.0,18.46
797.0,18.39
798.0,19.24
799.0,21.28
800.0,21.66
801.0,25.66
802.0,26.99
803.0,27.03
804.0,23.67
805.0,21.73
806.0,22.01
807.0,21.26
808.0,22.08
809.0,20.62
810.0,19.9
811.0,22.22
812.0,19.62
813.0,19.42
814.0,18.64
815.0,18.21
816.0,17.96
817.0,19.05
818.0,18.44
819.0,17.87
820.0,18.0
821.0,18.3
822.0,19.25
823.0,33.27
824.0,33.11
825.0,23.09
826.0,22.95
827.0,21.35
828.0,21.2
829.0,20.53
830.0,19.83
831.0,19.82
832.0,19.44
833.0,19.69
834.0,25.2
835.0,33.33
836.0,22.5
837.0,21.25
838.0,18.83
839.0,18.42
840.0,16.24
841.0,18.73
842.0,18.93
843.0,18.03
844.0,18.1
845.0,18.44
846.0,19.83
847.0,33.64
848.0,27.31
849.0,26.14
850.0,25.13
851.0,22.28
852.0,21.22
853.0,21.17
854.0,21.23
855.0,20.32
856.0,20.42
857.0,21.57
858.0,23.46
859.0,44.84
860.0,22.45
861.0,20.66
862.0,20.05
863.0,19.91
864.0,18.87
865.0,19.89
866.0,19.44
867.0,18.89
868.0,19.51
869.0,19.69
870.0,22.22
871.0,47.53
872.0,34.5
873.0,26.83
874.0,25.66
875.0,22.68
876.0,21.21
877.0,20.93
878.0,19.92
879.0,19.78
880.0,19.52
881.0,20.93
882.0,26.91
883.0,45.18
884.0,30.9
885.0,25.59
886.0,22.49
887.0,22.96
888.0,22.75
889.0,19.86
890.0,18.77
891.0,19.22
892.0,19.3
893.0,19.73
894.0,25.14
895.0,63.62
896.0,49.28
897.0,31.98
898.0,26.07
899.0,23.04
900.0,22.12
901.0,21.63
902.0,20.94
903.0,19.44
904.0,19.06
905.0,19.92
906.0,24.65
907.0,28.5
908.0,21.76
909.0,21.05
910.0,21.4
911.0,19.35
912.0,18.5
913.0,14.36
914.0,13.85
915.0,13.95
916.0,14.53
917.0,16.53
918.0,19.49
919.0,29.82
920.0,23.79
921.0,22.67
922.0,22.41
923.0,22.7
924.0,22.0
925.0,21.43
926.0,21.39
927.0,20.51
928.0,20.18
929.0,20.5
930.0,22.16
931.0,23.07
932.0,19.17
933.0,18.68
