"Eastern Date Hour","Gen Name","Gen PTID","DAM Gen LBMP","DAM Gen Losses","DAM Gen Congestion","DAM Gen Price Version"
"2014/01/01 00:00:00","GINNA____","23603","35.05","-3.68","-1.61","1"
"2014/01/01 01:00:00","GINNA____","23603","36.38","-4.13","0","1"
"2014/01/01 02:00:00","GINNA____","23603","40.52","-4.94","-0.17","1"
"2014/01/01 03:00:00","GINNA____","23603","37.11","-4.31","0","1"
"2014/01/01 04:00:00","GINNA____","23603","37.7","-4.52","0","1"
"2014/01/01 05:00:00","GINNA____","23603","39.68","-4.41","0","1"
"2014/01/01 06:00:00","GINNA____","23603","35.26","-3.62","-1.92","1"
"2014/01/01 07:00:00","GINNA____","23603","40.41","-4.65","-0.76","1"
"2014/01/01 08:00:00","GINNA____","23603","43.63","-5.34","0","1"
"2014/01/01 09:00:00","GINNA____","23603","41.47","-4.82","-0.87","1"
"2014/01/01 10:00:00","GINNA____","23603","42.93","-4.83","-0.88","1"
"2014/01/01 11:00:00","GINNA____","23603","38.53","-3.83","-2.02","1"
"2014/01/01 12:00:00","GINNA____","23603","33.08","-2.9","-2.6","1"
"2014/01/01 13:00:00","GINNA____","23603","33.28","-3.03","-2.22","1"
"2014/01/01 14:00:00","GINNA____","23603","33.2","-3.06","-1.9","1"
"2014/01/01 15:00:00","GINNA____","23603","36.8","-3.82","-1.6","1"
"2014/01/01 16:00:00","GINNA____","23603","46.29","-4.93","-2.87","1"
"2014/01/01 17:00:00","GINNA____","23603","82.08","-8.85","-4.19","1"
"2014/01/01 18:00:00","GINNA____","23603","73.31","-7.99","-3.68","1"
"2014/01/01 19:00:00","GINNA____","23603","70.05","-7.74","-1.15","1"
"2014/01/01 20:00:00","GINNA____","23603","54.06","-5.98","-2.52","1"
"2014/01/01 21:00:00","GINNA____","23603","52.44","-7.29","7.77","1"
"2014/01/01 22:00:00","GINNA____","23603","46.89","-5.68","0","1"
"2014/01/01 23:00:00","GINNA____","23603","32.85","-2.95","-2.61","1"
"2014/01/02 00:00:00","GINNA____","23603","43.7","-5.02","0","1"
"2014/01/02 01:00:00","GINNA____","23603","42.26","-5.01","0","1"
"2014/01/02 02:00:00","GINNA____","23603","47.29","-6.09","0","1"
"2014/01/02 03:00:00","GINNA____","23603","46.72","-5.95","0","1"
"2014/01/02 04:00:00","GINNA____","23603","51.67","-6.65","0","1"
"2014/01/02 05:00:00","GINNA____","23603","52.29","-6.26","0","1"
"2014/01/02 06:00:00","GINNA____","23603","48.39","-13.78","59.78","1"
"2014/01/02 07:00:00","GINNA____","23603","62.02","-16.6","73.71","1"
"2014/01/02 08:00:00","GINNA____","23603","120.54","-13.45","-5.86","1"
"2014/01/02 09:00:00","GINNA____","23603","145.11","-16.07","-8.11","1"
"2014/01/02 10:00:00","GINNA____","23603","146.82","-16.09","-8.24","1"
"2014/01/02 11:00:00","GINNA____","23603","159.14","-17.95","-9.28","1"
"2014/01/02 12:00:00","GINNA____","23603","91.09","-18.61","61.08","1"
"2014/01/02 13:00:00","GINNA____","23603","104.24","-17.3","37.22","1"
"2014/01/02 14:00:00","GINNA____","23603","85.26","-17.01","53.85","1"
"2014/01/02 15:00:00","GINNA____","23603","83.3","-15.37","44.98","1"
"2014/01/02 16:00:00","GINNA____","23603","103.93","-19.01","53.08","1"
"2014/01/02 17:00:00","GINNA____","23603","235.67","-24.99","-13.18","1"
"2014/01/02 18:00:00","GINNA____","23603","202.74","-21.05","-11.17","1"
"2014/01/02 19:00:00","GINNA____","23603","184.75","-19.56","-10.59","1"
"2014/01/02 20:00:00","GINNA____","23603","171.56","-18.78","-9.82","1"
"2014/01/02 21:00:00","GINNA____","23603","158.55","-17.52","-9.18","1"
"2014/01/02 22:00:00","GINNA____","23603","66.22","-12.35","34.76","1"
"2014/01/02 23:00:00","GINNA____","23603","53.99","-7.53","6.31","1"
"2014/01/03 00:00:00","GINNA____","23603","67.97","-7.92","-3.93","1"
"2014/01/03 01:00:00","GINNA____","23603","87.43","-11.14","0","1"
"2014/01/03 02:00:00","GINNA____","23603","92.37","-12","0","1"
"2014/01/03 03:00:00","GINNA____","23603","86.59","-11.25","0","1"
"2014/01/03 04:00:00","GINNA____","23603","81.85","-10.43","0","1"
"2014/01/03 05:00:00","GINNA____","23603","111.96","-13.41","0","1"
"2014/01/03 06:00:00","GINNA____","23603","58.03","-17.23","84.29","1"
"2014/01/03 07:00:00","GINNA____","23603","176.71","-19.84","-7.53","1"
"2014/01/03 08:00:00","GINNA____","23603","152.16","-16.85","-7","1"
"2014/01/03 09:00:00","GINNA____","23603","129.24","-17.92","25.14","1"
"2014/01/03 10:00:00","GINNA____","23603","167.47","-18.46","-8.47","1"
"2014/01/03 11:00:00","GINNA____","23603","63.65","-18.17","91.26","1"
"2014/01/03 12:00:00","GINNA____","23603","63.87","-17.9","88.72","1"
"2014/01/03 13:00:00","GINNA____","23603","45.77","-16.23","91.08","1"
"2014/01/03 14:00:00","GINNA____","23603","45.94","-15.39","83.84","1"
"2014/01/03 15:00:00","GINNA____","23603","45.87","-15.25","82.75","1"
"2014/01/03 16:00:00","GINNA____","23603","105.48","-22.11","80.92","1"
"2014/01/03 17:00:00","GINNA____","23603","265.86","-27.04","-14.09","1"
"2014/01/03 18:00:00","GINNA____","23603","236.4","-24.88","-12.42","1"
"2014/01/03 19:00:00","GINNA____","23603","197.89","-20.89","-9.87","1"
"2014/01/03 20:00:00","GINNA____","23603","103.63","-18.88","57.37","1"
"2014/01/03 21:00:00","GINNA____","23603","63.73","-18.69","93.85","1"
"2014/01/03 22:00:00","GINNA____","23603","50.77","-19.1","103.73","1"
"2014/01/03 23:00:00","GINNA____","23603","45.19","-6.93","10.31","1"
"2014/01/04 00:00:00","GINNA____","23603","139.39","-16.7","0","1"
"2014/01/04 01:00:00","GINNA____","23603","130.1","-16.74","0","1"
"2014/01/04 02:00:00","GINNA____","23603","128.06","-16.63","0","1"
"2014/01/04 03:00:00","GINNA____","23603","124.74","-16.2","0","1"
"2014/01/04 04:00:00","GINNA____","23603","127.47","-16.56","0","1"
"2014/01/04 05:00:00","GINNA____","23603","131.77","-16.46","0","1"
"2014/01/04 06:00:00","GINNA____","23603","80.9","-20.09","76.8","1"
"2014/01/04 07:00:00","GINNA____","23603","83.27","-18.21","62.54","1"
"2014/01/04 08:00:00","GINNA____","23603","74.41","-19.47","83.09","1"
"2014/01/04 09:00:00","GINNA____","23603","68.42","-21.07","107.49","1"
"2014/01/04 10:00:00","GINNA____","23603","182.98","-20.44","-8.7","1"
"2014/01/04 11:00:00","GINNA____","23603","59.04","-19.47","101.74","1"
"2014/01/04 12:00:00","GINNA____","23603","52.41","-17.28","93.33","1"
"2014/01/04 13:00:00","GINNA____","23603","46.45","-16.99","92.5","1"
"2014/01/04 14:00:00","GINNA____","23603","47.52","-11.6","46.29","1"
"2014/01/04 15:00:00","GINNA____","23603","45.88","-15.78","80.48","1"
"2014/01/04 16:00:00","GINNA____","23603","50.78","-19.96","114.07","1"
"2014/01/04 17:00:00","GINNA____","23603","222.82","-24.15","-10.24","1"
"2014/01/04 18:00:00","GINNA____","23603","183.45","-20.35","-6.17","1"
"2014/01/04 19:00:00","GINNA____","23603","85.77","-18.89","73.5","1"
"2014/01/04 20:00:00","GINNA____","23603","81.25","-17.1","64.54","1"
"2014/01/04 21:00:00","GINNA____","23603","60.83","-6.65","-4.14","1"
"2014/01/04 22:00:00","GINNA____","23603","58.76","-5.68","-10.32","1"
"2014/01/04 23:00:00","GINNA____","23603","42.44","-3.32","-11.83","1"
"2014/01/05 00:00:00","GINNA____","23603","34.19","-1.75","-10.55","1"
"2014/01/05 01:00:00","GINNA____","23603","32.55","-1.68","-9.87","1"
"2014/01/05 02:00:00","GINNA____","23603","31.66","-1.73","-9.7","1"
"2014/01/05 03:00:00","GINNA____","23603","30.87","-1.68","-8.87","1"
"2014/01/05 04:00:00","GINNA____","23603","32.68","-1.92","-8.27","1"
"2014/01/05 05:00:00","GINNA____","23603","34.37","-1.94","-7.77","1"
"2014/01/05 06:00:00","GINNA____","23603","32.75","-1.91","-9.21","1"
"2014/01/05 07:00:00","GINNA____","23603","31.88","-1.92","-6.8","1"
"2014/01/05 08:00:00","GINNA____","23603","32.89","-2.21","-6.8","1"
"2014/01/05 09:00:00","GINNA____","23603","37.55","-2.39","-10.82","1"
"2014/01/05 10:00:00","GINNA____","23603","39.02","-2.65","-10.48","1"
"2014/01/05 11:00:00","GINNA____","23603","39.14","-2.71","-10.02","1"
"2014/01/05 12:00:00","GINNA____","23603","34.73","-2.38","-9.4","1"
"2014/01/05 13:00:00","GINNA____","23603","33.72","-2.37","-8.52","1"
"2014/01/05 14:00:00","GINNA____","23603","33.96","-2.49","-7.83","1"
"2014/01/05 15:00:00","GINNA____","23603","34.17","-2.49","-6.99","1"
"2014/01/05 16:00:00","GINNA____","23603","40.76","-3.02","-8.23","1"
"2014/01/05 17:00:00","GINNA____","23603","58.98","-4.04","-13.75","1"
"2014/01/05 18:00:00","GINNA____","23603","47.71","-3","-12.22","1"
"2014/01/05 19:00:00","GINNA____","23603","42.67","-2.56","-11.05","1"
"2014/01/05 20:00:00","GINNA____","23603","37.81","-2.19","-10.84","1"
"2014/01/05 21:00:00","GINNA____","23603","37.23","-2.48","-7.92","1"
"2014/01/05 22:00:00","GINNA____","23603","36.34","-2.51","-7.1","1"
"2014/01/05 23:00:00","GINNA____","23603","30.86","-1.7","-6.82","1"
"2014/01/06 00:00:00","GINNA____","23603","31.78","-1.84","-5.29","1"
"2014/01/06 01:00:00","GINNA____","23603","30.96","-1.8","-5.51","1"
"2014/01/06 02:00:00","GINNA____","23603","29.6","-1.65","-5.46","1"
"2014/01/06 03:00:00","GINNA____","23603","29.73","-1.72","-4.91","1"
"2014/01/06 04:00:00","GINNA____","23603","31.11","-1.88","-4.87","1"
"2014/01/06 05:00:00","GINNA____","23603","31.89","-1.7","-5.75","1"
"2014/01/06 06:00:00","GINNA____","23603","37.91","-1.95","-8.95","1"
"2014/01/06 07:00:00","GINNA____","23603","47.05","-2.62","-12.22","1"
"2014/01/06 08:00:00","GINNA____","23603","43.62","-2.7","-11.7","1"
"2014/01/06 09:00:00","GINNA____","23603","44.06","-2.84","-10.99","1"
"2014/01/06 10:00:00","GINNA____","23603","45.48","-2.97","-11.39","1"
"2014/01/06 11:00:00","GINNA____","23603","42.49","-2.78","-11.33","1"
"2014/01/06 12:00:00","GINNA____","23603","39.41","-2.42","-10.35","1"
"2014/01/06 13:00:00","GINNA____","23603","37.38","-2.2","-10.29","1"
"2014/01/06 14:00:00","GINNA____","23603","37.47","-2.07","-9.49","1"
"2014/01/06 15:00:00","GINNA____","23603","36.3","-1.97","-10.2","1"
"2014/01/06 16:00:00","GINNA____","23603","42.1","-2.25","-11.24","1"
"2014/01/06 17:00:00","GINNA____","23603","67.31","-3.98","-15.22","1"
"2014/01/06 18:00:00","GINNA____","23603","65.09","-4.06","-13.56","1"
"2014/01/06 19:00:00","GINNA____","23603","57.73","-3.6","-12","1"
"2014/01/06 20:00:00","GINNA____","23603","51.17","-3.22","-10.3","1"
"2014/01/06 21:00:00","GINNA____","23603","47.02","-3.11","-8.05","1"
"2014/01/06 22:00:00","GINNA____","23603","45.96","-3.23","-7.17","1"
"2014/01/06 23:00:00","GINNA____","23603","37.2","-2.12","-9.08","1"
"2014/01/07 00:00:00","GINNA____","23603","53.4","-2.88","-12.72","1"
"2014/01/07 01:00:00","GINNA____","23603","51.02","-2.73","-12.37","1"
"2014/01/07 02:00:00","GINNA____","23603","47.96","-2.46","-12.58","1"
"2014/01/07 03:00:00","GINNA____","23603","51.99","-2.85","-11.74","1"
"2014/01/07 04:00:00","GINNA____","23603","57.59","-2.99","-11.59","1"
"2014/01/07 05:00:00","GINNA____","23603","80.7","-4.7","-9.63","1"
"2014/01/07 06:00:00","GINNA____","23603","127.53","-10.9","-7.11","1"
"2014/01/07 07:00:00","GINNA____","23603","141.69","-12.17","-8.97","1"
"2014/01/07 08:00:00","GINNA____","23603","134.23","-11.46","-7.56","1"
"2014/01/07 09:00:00","GINNA____","23603","117.85","-7.53","-11.4","1"
"2014/01/07 10:00:00","GINNA____","23603","116.41","-7.94","-12.48","1"
"2014/01/07 11:00:00","GINNA____","23603","108.87","-7.61","-12.24","1"
"2014/01/07 12:00:00","GINNA____","23603","97.41","-6.82","-9.54","1"
"2014/01/07 13:00:00","GINNA____","23603","95.24","-6.69","-10.24","1"
"2014/01/07 14:00:00","GINNA____","23603","94.66","-6.68","-9.83","1"
"2014/01/07 15:00:00","GINNA____","23603","110.71","-9.05","-8.02","1"
"2014/01/07 16:00:00","GINNA____","23603","162.83","-17.52","-3.45","1"
"2014/01/07 17:00:00","GINNA____","23603","252.53","-25.52","-3.58","1"
"2014/01/07 18:00:00","GINNA____","23603","248.82","-25.45","-3.65","1"
"2014/01/07 19:00:00","GINNA____","23603","215.04","-21.37","-4.07","1"
"2014/01/07 20:00:00","GINNA____","23603","189.74","-19.75","-1.63","1"
"2014/01/07 21:00:00","GINNA____","23603","125.61","-11.53","-7.62","1"
"2014/01/07 22:00:00","GINNA____","23603","83.37","-5.97","-11.77","1"
"2014/01/07 23:00:00","GINNA____","23603","74.52","-5.85","-11.53","1"
"2014/01/08 00:00:00","GINNA____","23603","56.15","-2.52","-19.34","1"
"2014/01/08 01:00:00","GINNA____","23603","55.75","-2.57","-16.85","1"
"2014/01/08 02:00:00","GINNA____","23603","55.82","-2.68","-16.62","1"
"2014/01/08 03:00:00","GINNA____","23603","53.16","-2.35","-16.99","1"
"2014/01/08 04:00:00","GINNA____","23603","69.54","-4.27","-14.57","1"
"2014/01/08 05:00:00","GINNA____","23603","92.39","-5.89","-14.2","1"
"2014/01/08 06:00:00","GINNA____","23603","134.77","-10.24","-13.69","1"
"2014/01/08 07:00:00","GINNA____","23603","187.31","-16.43","-5.76","1"
"2014/01/08 08:00:00","GINNA____","23603","189.06","-17.06","-3.04","1"
"2014/01/08 09:00:00","GINNA____","23603","139.8","-10.45","-10.95","1"
"2014/01/08 10:00:00","GINNA____","23603","109.4","-7.01","-14.77","1"
"2014/01/08 11:00:00","GINNA____","23603","96.69","-6.44","-14.85","1"
"2014/01/08 12:00:00","GINNA____","23603","92.24","-5.85","-14.51","1"
"2014/01/08 13:00:00","GINNA____","23603","84.33","-5.24","-14.69","1"
"2014/01/08 14:00:00","GINNA____","23603","80.32","-5.2","-14.3","1"
"2014/01/08 15:00:00","GINNA____","23603","93.92","-6.13","-13.62","1"
"2014/01/08 16:00:00","GINNA____","23603","98.88","-7.45","-13.3","1"
"2014/01/08 17:00:00","GINNA____","23603","180.96","-16.39","-9.03","1"
"2014/01/08 18:00:00","GINNA____","23603","178.01","-15.64","-7.47","1"
"2014/01/08 19:00:00","GINNA____","23603","129.89","-10.05","-11.1","1"
"2014/01/08 20:00:00","GINNA____","23603","178.59","-15.12","-2.37","1"
"2014/01/08 21:00:00","GINNA____","23603","137.76","-10.89","-7.19","1"
"2014/01/08 22:00:00","GINNA____","23603","77.78","-5.36","-14.42","1"
"2014/01/08 23:00:00","GINNA____","23603","51.72","-2.75","-18.27","1"
